Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_G,EDAT_Q,SEXE
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3073,..,1,12,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3073,..,1,12,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3073,..,1,13,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3073,..,1,16,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3073,..,2,0,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3073,..,2,3,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3073,..,2,4,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3073,..,2,5,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3073,..,2,5,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3073,..,2,6,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3073,..,3,0,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3073,..,3,1,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3073,..,3,2,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3073,..,3,4,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3073,..,3,4,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3073,7,3,5,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3073,6,3,5,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3073,..,3,6,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3073,..,3,6,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3073,..,3,7,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3073,..,3,8,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3073,..,3,9,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3073,..,3,9,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3073,..,3,10,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3073,..,3,10,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3073,..,3,11,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,1,0,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,1,2,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,1,3,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,1,3,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,1,4,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,1,4,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,5,1,5,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,1,5,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,1,6,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,1,6,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,1,7,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,1,8,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,1,8,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,1,9,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,1,10,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,1,10,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,1,11,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,1,11,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,1,13,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,2,4,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,2,4,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,2,5,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,2,6,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,2,6,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,2,9,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,3,0,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,3,1,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,3,2,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,3,2,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,3,3,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,3,3,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,3,4,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,3,4,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,3,5,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,6,3,5,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,3,6,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,5,3,6,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,3,7,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,3,8,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,3,8,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,3,9,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,3,9,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,3,10,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3074,..,3,11,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,1,0,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,1,0,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,1,1,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,1,2,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,1,2,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,1,3,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,1,4,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,1,4,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,6,1,5,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,1,5,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,1,6,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,1,6,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,1,7,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,1,7,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,1,8,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,1,8,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,1,10,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,1,10,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,1,11,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,1,11,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,1,12,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,1,13,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,1,16,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,2,3,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,2,5,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,2,5,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,2,8,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,3,0,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,3,0,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,3,1,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,3,2,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,3,3,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,3,3,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,3,4,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,3,4,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,6,3,5,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,7,3,5,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,3,6,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,3,6,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,3,7,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,7,3,7,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,3,8,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,3,9,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,3,10,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3075,..,3,11,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3076,..,1,3,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3076,..,1,3,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3076,..,1,4,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3076,..,1,5,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3076,..,1,5,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3076,..,1,6,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3076,..,1,7,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3076,..,1,7,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3076,..,1,8,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3076,..,1,9,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3076,..,1,9,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3076,..,1,10,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3076,..,1,11,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3076,..,1,11,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3076,..,1,13,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3076,..,1,18,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3076,..,2,4,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3076,..,2,4,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3076,..,2,5,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3076,..,2,8,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3076,..,3,0,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3076,..,3,4,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3076,..,3,4,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3076,..,3,5,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3076,..,3,5,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3076,..,3,6,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3076,..,3,6,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3076,..,3,7,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3076,..,3,8,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3076,..,3,8,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3076,..,3,9,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3076,..,3,9,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,..,1,1,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,..,1,2,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,..,1,2,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,..,1,3,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,..,1,3,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,..,1,4,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,..,1,4,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,..,1,5,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,..,1,5,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,..,1,6,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,5,1,6,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,..,1,7,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,..,1,7,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,..,1,8,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,..,1,8,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,..,1,9,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,..,1,10,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,..,1,11,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,..,1,11,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,..,1,14,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,..,1,15,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,..,1,16,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,..,1,18,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,..,2,4,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,..,2,4,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,..,2,5,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,..,2,6,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,..,2,7,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,..,3,3,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,..,3,4,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,5,3,5,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,5,3,5,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,..,3,6,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,..,3,6,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,..,3,7,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,..,3,7,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,..,3,8,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,..,3,8,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,..,3,10,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,..,3,12,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3077,..,3,13,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,1,0,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,1,2,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,1,3,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,1,4,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,1,4,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,1,5,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,7,1,5,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,1,6,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,1,6,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,1,7,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,1,8,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,1,8,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,1,9,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,1,9,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,1,10,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,1,10,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,1,11,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,1,13,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,1,14,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,1,16,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,1,16,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,2,4,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,2,5,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,2,6,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,2,7,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,2,8,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,2,10,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,3,0,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,3,3,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,3,3,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,3,4,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,3,4,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,7,3,5,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,5,3,5,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,3,6,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,3,6,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,3,7,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,6,3,7,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,3,8,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,3,8,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,3,9,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,3,9,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,3,10,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3078,..,3,11,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,..,1,0,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,..,1,0,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,..,1,1,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,..,1,2,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,..,1,2,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,..,1,3,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,..,1,4,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,..,1,4,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,6,1,5,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,6,1,5,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,..,1,6,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,5,1,6,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,5,1,7,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,..,1,7,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,..,1,8,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,..,1,8,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,..,1,9,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,..,1,9,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,..,1,10,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,..,1,11,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,..,1,11,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,..,1,13,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,..,2,2,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,..,2,4,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,..,2,5,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,..,2,6,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,..,2,6,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,..,2,7,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,..,2,8,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,..,3,0,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,..,3,1,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,..,3,2,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,..,3,3,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,..,3,3,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,6,3,4,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,5,3,4,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,9,3,5,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,7,3,5,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,5,3,6,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,13,3,6,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,..,3,7,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,6,3,7,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,7,3,8,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,..,3,8,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,..,3,9,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,..,3,9,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,..,3,10,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,..,3,11,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,..,3,11,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,..,3,12,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3079,..,3,13,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,1,0,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,1,0,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,1,1,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,1,3,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,1,4,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,1,4,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,1,5,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,1,6,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,1,6,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,1,7,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,1,7,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,1,8,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,1,9,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,1,9,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,1,10,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,1,11,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,1,12,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,1,14,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,1,15,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,1,16,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,1,16,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,2,4,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,2,6,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,2,6,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,2,7,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,2,7,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,2,8,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,2,10,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,3,1,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,3,2,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,3,3,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,3,4,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,3,4,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,3,5,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,3,6,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,3,6,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,3,7,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,3,8,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,3,8,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,3,9,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,3,9,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,3,12,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,3,13,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,3,14,2
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,3,16,1
2014,3,Sants-Montjuïc,17,Sants - Badal,70,3080,..,3,20,1
2014,3,Sants-Montjuïc,17,Sants - Badal,71,3081,..,1,0,1
2014,3,Sants-Montjuïc,17,Sants - Badal,71,3081,..,1,0,2
2014,3,Sants-Montjuïc,17,Sants - Badal,71,3081,..,1,1,1
2014,3,Sants-Montjuïc,17,Sants - Badal,71,3081,..,1,2,2
2014,3,Sants-Montjuïc,17,Sants - Badal,71,3081,..,1,3,1
2014,3,Sants-Montjuïc,17,Sants - Badal,71,3081,..,1,4,1
2014,3,Sants-Montjuïc,17,Sants - Badal,71,3081,..,1,4,2
2014,3,Sants-Montjuïc,17,Sants - Badal,71,3081,6,1,5,1
2014,3,Sants-Montjuïc,17,Sants - Badal,71,3081,..,1,5,2
2014,3,Sants-Montjuïc,17,Sants - Badal,71,3081,..,1,6,1
2014,3,Sants-Montjuïc,17,Sants - Badal,71,3081,..,1,6,2
2014,3,Sants-Montjuïc,17,Sants - Badal,71,3081,..,1,7,1
2014,3,Sants-Montjuïc,17,Sants - Badal,71,3081,..,1,7,2
2014,3,Sants-Montjuïc,17,Sants - Badal,71,3081,..,1,8,1
2014,3,Sants-Montjuïc,17,Sants - Badal,71,3081,..,1,9,2
2014,3,Sants-Montjuïc,17,Sants - Badal,71,3081,..,1,10,1
2014,3,Sants-Montjuïc,17,Sants - Badal,71,3081,..,1,10,2
2014,3,Sants-Montjuïc,17,Sants - Badal,71,3081,..,1,11,2
2014,3,Sants-Montjuïc,17,Sants - Badal,71,3081,..,1,12,2
2014,3,Sants-Montjuïc,17,Sants - Badal,71,3081,..,1,14,1
2014,3,Sants-Montjuïc,17,Sants - Badal,71,3081,..,1,15,1
2014,3,Sants-Montjuïc,17,Sants - Badal,71,3081,..,1,15,2
2014,3,Sants-Montjuïc,17,Sants - Badal,71,3081,..,1,16,1
2014,3,Sants-Montjuïc,17,Sants - Badal,71,3081,..,2,2,2
2014,3,Sants-Montjuïc,17,Sants - Badal,71,3081,..,2,3,2
2014,3,Sants-Montjuïc,17,Sants - Badal,71,3081,..,2,4,1
2014,3,Sants-Montjuïc,17,Sants - Badal,71,3081,..,2,4,2
2014,3,Sants-Montjuïc,17,Sants - Badal,71,3081,..,2,5,1
